time,user,hostname,pipeline,resize,detector_pre,detector_model,detector_post,extract_roi,landmark_pre,landmark_model,landmark_post,annotate,total,fps
2024-09-28 04:08:30.384600,root,maaxboardosm93,blaze_tflite,0.0018488830000933376,0.0013356079998629866,0.010409515999981522,0.002384577000157151,0.0,0.0,0.0,0.0,0.0,0.015978584000094997,62.58376837359648
2024-09-28 04:08:30.424528,root,maaxboardosm93,blaze_tflite,0.00171637700032079,0.00135065000040413,0.01041993300032118,0.0025062909999178373,0.0,0.0,0.0,0.0,0.0,0.015993251000963937,62.5263744025357
2024-09-28 04:08:30.475860,root,maaxboardosm93,blaze_tflite,0.0018028399999820977,0.001359067000066716,0.010432809000121779,0.002661922999777744,0.0,0.0,0.0,0.0,0.0,0.016256638999948336,61.51333003108318
2024-09-28 04:08:30.523753,root,maaxboardosm93,blaze_tflite,0.0018022980002569966,0.0013687760001630522,0.010407473999748618,0.002588127999842982,0.0,0.0,0.0,0.0,0.0,0.01616667600001165,61.85563439257888
2024-09-28 04:08:30.591868,root,maaxboardosm93,blaze_tflite,0.001952637999693252,0.0013539840001612902,0.01048231200002192,0.002550210000208608,0.0,0.0,0.0,0.0,0.0,0.01633914400008507,61.202716616904375
2024-09-28 04:08:30.659818,root,maaxboardosm93,blaze_tflite,0.0017200439997395733,0.0013558579998971254,0.010458018000008451,0.0026387140001133957,0.0,0.0,0.0,0.0,0.0,0.016172633999758546,61.832846771585245
2024-09-28 04:08:30.723700,root,maaxboardosm93,blaze_tflite,0.0018085890001202642,0.0013532759999179689,0.010407723999833252,0.0025214580000465503,0.0,0.0,0.0,0.0,0.0,0.016091046999918035,62.14636002275637
2024-09-28 04:08:30.794294,root,maaxboardosm93,blaze_tflite,0.0019869740003741754,0.0013946109997959866,0.010478561000127229,0.0031962000002749846,0.0,0.0,0.0,0.0,0.0,0.017056346000572375,58.629204635415
2024-09-28 04:08:30.855645,root,maaxboardosm93,blaze_tflite,0.001987515000109852,0.001238644999830285,0.01041193299988663,0.002403785999831598,0.0,0.0,0.0,0.0,0.0,0.016041878999658366,62.33683722594444
2024-09-28 04:08:30.923437,root,maaxboardosm93,blaze_tflite,0.0017008339996209543,0.001243144999989454,0.010370679999596177,0.0024787060001472128,0.0,0.0,0.0,0.0,0.0,0.0157933649993538,63.31772868169108
2024-09-28 04:08:30.992498,root,maaxboardosm93,blaze_tflite,0.0018298820000381966,0.0013545259998863912,0.010470809999787889,0.0025399179999112675,0.0,0.0,0.0,0.0,0.0,0.016195135999623744,61.74693438963604
2024-09-28 04:08:31.055870,root,maaxboardosm93,blaze_tflite,0.001845882999987225,0.0013551509996432287,0.0104494759998488,0.002636589000303502,0.0,0.0,0.0,0.0,0.0,0.016287098999782756,61.398288302498706
2024-09-28 04:08:31.123588,root,maaxboardosm93,blaze_tflite,0.001703125999938493,0.0012449780001588806,0.010426724999888393,0.0026078789996972773,0.0,0.0,0.0,0.0,0.0,0.015982707999683043,62.56761995650745
2024-09-28 04:08:31.187389,root,maaxboardosm93,blaze_tflite,0.001662332000250899,0.0012525619999905757,0.010386180999830685,0.002487081999788643,0.0,0.0,0.0,0.0,0.0,0.015788156999860803,63.338615141008326
2024-09-28 04:08:31.255702,root,maaxboardosm93,blaze_tflite,0.0017866299999695912,0.0013501920002454426,0.010424559000057343,0.0025243340000997705,0.0,0.0,0.0,0.0,0.0,0.016085715000372147,62.16695993786193
2024-09-28 04:08:31.323402,root,maaxboardosm93,blaze_tflite,0.0017020420000335434,0.0012503529997047735,0.010385848000169062,0.002439787999719556,0.0,0.0,0.0,0.0,0.0,0.015778030999626935,63.37926449907752
2024-09-28 04:08:31.387612,root,maaxboardosm93,blaze_tflite,0.0018017980000877287,0.0012483119999160408,0.010380764999808889,0.00262729699988995,0.0,0.0,0.0,0.0,0.0,0.01605817199970261,62.27358880067542
2024-09-28 04:08:31.455449,root,maaxboardosm93,blaze_tflite,0.00181117300007827,0.001243561999672238,0.010422309000205132,0.002417870000044786,0.0,0.0,0.0,0.0,0.0,0.015894914000000426,62.91320607333724
2024-09-28 04:08:31.519476,root,maaxboardosm93,blaze_tflite,0.001807507000194164,0.0012443949999578763,0.010382847999608202,0.002486374000000069,0.0,0.0,0.0,0.0,0.0,0.01592112399976031,62.80963580304096
2024-09-28 04:08:31.587428,root,maaxboardosm93,blaze_tflite,0.001788422000117862,0.0012561449998429453,0.010394556999926863,0.0024325790000148118,0.0,0.0,0.0,0.0,0.0,0.01587170299990248,63.00521122441266
2024-09-28 04:08:31.651572,root,maaxboardosm93,blaze_tflite,0.001768545999766502,0.001243103999968298,0.010377764999702777,0.0026005869999607967,0.0,0.0,0.0,0.0,0.0,0.015990001999398373,62.53907910941007
2024-09-28 04:08:31.719599,root,maaxboardosm93,blaze_tflite,0.0017761289996087726,0.0012509369998952025,0.01039543099977891,0.0025964619999285787,0.0,0.0,0.0,0.0,0.0,0.016018958999211463,62.42602906026698
2024-09-28 04:08:31.787512,root,maaxboardosm93,blaze_tflite,0.0017795049998312606,0.0012545619997581525,0.010464769000009255,0.0023955360002219095,0.0,0.0,0.0,0.0,0.0,0.015894371999820578,62.91535142195542
2024-09-28 04:08:31.852848,root,maaxboardosm93,blaze_tflite,0.00237945100025172,0.0013116069999341562,0.010596524999982648,0.0023764929997014406,0.0,0.0,0.0,0.0,0.0,0.016664075999869965,60.00932785038926
2024-09-28 04:08:31.919592,root,maaxboardosm93,blaze_tflite,0.0018007140001827793,0.0012513960000433144,0.010389847999704216,0.00257841999973607,0.0,0.0,0.0,0.0,0.0,0.01602037799966638,62.42049969238084
2024-09-28 04:08:31.983443,root,maaxboardosm93,blaze_tflite,0.0018072560001201055,0.0012452289997781918,0.010381056999904104,0.002417786000023625,0.0,0.0,0.0,0.0,0.0,0.015851327999826026,63.08619694267732
2024-09-28 04:08:32.051782,root,maaxboardosm93,blaze_tflite,0.001787796999906277,0.001346275000287278,0.010473061000084272,0.002525833000163402,0.0,0.0,0.0,0.0,0.0,0.01613296600044123,61.984882381370575
2024-09-28 04:08:32.119938,root,maaxboardosm93,blaze_tflite,0.0018322569999327243,0.001355608999801916,0.01054027199961638,0.0026350050002292846,0.0,0.0,0.0,0.0,0.0,0.016363142999580305,61.11295366823164
2024-09-28 04:08:32.183716,root,maaxboardosm93,blaze_tflite,0.0017821720002757502,0.0013578590001088742,0.01043701799972041,0.0025170419999085425,0.0,0.0,0.0,0.0,0.0,0.016094091000013577,62.13460580030002
2024-09-28 04:08:32.243677,root,maaxboardosm93,blaze_tflite,0.0016904999997677805,0.0013699430000997381,0.010401724000075774,0.0025013740000758844,0.0,0.0,0.0,0.0,0.0,0.015963541000019177,62.64274323590228
2024-09-28 04:08:32.299914,root,maaxboardosm93,blaze_tflite,0.0018141320001632266,0.0013448999998217914,0.010457059999680496,0.002701967999655608,0.0,0.0,0.0,0.0,0.0,0.01631805999932112,61.281794529595
2024-09-28 04:08:32.359641,root,maaxboardosm93,blaze_tflite,0.0017587949996595853,0.0013565250001192908,0.01040284900000188,0.0024954569998953957,0.0,0.0,0.0,0.0,0.0,0.01601362599967615,62.44681872926365
2024-09-28 04:08:32.407719,root,maaxboardosm93,blaze_tflite,0.0017779220002012153,0.001355983999928867,0.010403640000276937,0.0025491259998489113,0.0,0.0,0.0,0.0,0.0,0.01608667200025593,62.16326161085963
2024-09-28 04:08:32.461644,root,maaxboardosm93,blaze_tflite,0.0018081729999721574,0.0013554000001931854,0.010578150000128517,0.003312247999929241,0.0,0.0,0.0,0.0,0.0,0.0170539710002231,58.63736955967135
2024-09-28 04:08:32.508192,root,maaxboardosm93,blaze_tflite,0.0020170160000816395,0.0013558170003307168,0.010431516999688029,0.0026362560001871316,0.0,0.0,0.0,0.0,0.0,0.016440606000287517,60.82500851747872
